celltype,genes,res,gene_symbol
Endo-Mural,14943,0.7604439760956049,L3MBTL4
Endo-Mural,14948,0.9425126954074485,PTPRM
Endo-Mural,14949,0.7709150059890086,RAB12
Endo-Mural,14952,0.7767653537060705,NDUFV2
Endo-Mural,14954,0.9107390009247321,ANKRD12
Endo-Mural,14957,0.8306123919242374,PPP4R1
Endo-Mural,14961,0.8781633167294471,VAPA
Endo-Mural,14963,0.7390612035063826,APCDD1
Endo-Mural,14964,0.7322817611658523,NAPG
Endo-Mural,14971,0.8333294966582852,TUBB6
Endo-Mural,14972,0.732691460356043,AFG3L2
Endo-Mural,14974,0.838372368500693,SPIRE1
Endo-Mural,14977,0.745042814841351,PTPN2
Endo-Mural,14979,0.7382669549847425,CEP192
Endo-Mural,14980,0.783171478648668,LDLRAD4
Endo-Mural,14983,0.7630697275017551,RNMT
Endo-Mural,14992,0.8688614703096658,ROCK1
Endo-Mural,14994,0.7194785781684626,ESCO1
Endo-Mural,14996,0.7238415309103136,ABHD3
Endo-Mural,14997,0.8205676106067357,MIB1
Endo-Mural,15003,0.7483935480913794,RIOK3
Endo-Mural,15004,0.7078597042059732,NPC1
Endo-Mural,15006,0.8766272211689611,LAMA3
Endo-Mural,15010,0.784259824278932,OSBPL1A
Endo-Mural,15013,0.7231152869552795,ZNF521
Endo-Mural,15014,0.8229910073278448,SS18
Endo-Mural,15023,0.8563309603506346,CDH2
Endo-Mural,15036,0.8263117569704619,TRAPPC8
Endo-Mural,15037,0.749586851181482,RNF138
Endo-Mural,15038,0.7539126759863601,GAREM1
Endo-Mural,15046,0.7967316304120821,MAPRE2
Endo-Mural,15049,0.7748366734026731,ZNF24
Endo-Mural,15053,0.8549749262558632,RPRD1A
Endo-Mural,15055,0.7354732250438953,ELP2
Endo-Mural,15059,0.8136415171235502,KIAA1328
Endo-Mural,15062,0.823978421512745,PIK3C3
Endo-Mural,15067,0.8666017375807978,SETBP1
Endo-Mural,15075,0.7276307445157183,C18orf25
Endo-Mural,15079,0.8304054834130408,PIAS2
Endo-Mural,15081,0.7632783390936493,HDHD2
Endo-Mural,15083,0.8319659529178004,SMAD2
Endo-Mural,15085,0.8717506778988178,CTIF
Endo-Mural,15086,0.807391106174979,SMAD7
Endo-Mural,15087,0.9133332493900321,DYM
Endo-Mural,15099,0.7208053145393633,ME2
Endo-Mural,15100,0.8298577263234795,SMAD4
Endo-Mural,15104,0.8316473476413918,MBD2
Endo-Mural,15111,0.9255418836809917,TCF4
Endo-Mural,15117,0.9011027082175337,WDR7
Endo-Mural,15123,0.8321867468909355,ATP8B1
Endo-Mural,15124,0.8404865373074302,NEDD4L
Endo-Mural,15126,0.7534442658458833,MALT1
Endo-Mural,15127,0.8579424486483724,ZNF532
Endo-Mural,15131,0.7541449050228524,LMAN1
Endo-Mural,15136,0.8788277117107379,RNF152
Endo-Mural,15137,0.7558330986184136,PIGN
Endo-Mural,15139,0.738293639986983,ZCCHC2
Endo-Mural,15140,0.8021354133564411,PHLPP1
Endo-Mural,15141,0.8522271540098572,BCL2
Endo-Mural,15142,0.7466982795648229,KDSR
Endo-Mural,15156,0.7528994159364798,TMX3
Endo-Mural,15157,0.7425433149298776,CCDC102B
Endo-Mural,15160,0.7384174681636752,RTTN
Endo-Mural,15169,0.7263897704266238,CNDP2
Endo-Mural,15172,0.9271733292604656,ZNF407
Endo-Mural,15174,0.8213605295882538,TSHZ1
Endo-Mural,15180,0.7773934874479083,ZNF236
Endo-Mural,15184,0.8029921995436876,ATP9B
Endo-Mural,15189,0.7516201974190438,TXNL4A
Endo-Mural,15198,0.8165164537519581,SHC2
Endo-Mural,15204,0.8955991877246593,BSG
Endo-Mural,15211,0.7015233509706966,PALM
Endo-Mural,15213,0.767953928633595,PTBP1
Endo-Mural,15225,0.7204771101274632,TMEM259
Endo-Mural,15231,0.8186870422121821,SBNO2
Endo-Mural,15232,0.7590288396320883,STK11
Endo-Mural,15234,0.8279860314411976,MIDN
Endo-Mural,15235,0.8086867070226902,CIRBP
Endo-Mural,15240,0.7916955737999583,DAZAP1
Endo-Mural,15249,0.7112219150252271,MBD3
Endo-Mural,15250,0.7235378210566162,TCF3
Endo-Mural,15260,0.7756409088479818,MKNK2
Endo-Mural,15263,0.7478811072286408,AP3D1
Endo-Mural,15296,0.8359456465029311,NFIC
Endo-Mural,15307,0.8163498931606803,PIP5K1C
Endo-Mural,15320,0.7122007262361507,ZBTB7A
Endo-Mural,15332,0.7422023345834938,SH3GL1
Endo-Mural,15337,0.7298117993812351,SEMA6B
Endo-Mural,15340,0.7111213225507994,DPP9
Endo-Mural,15349,0.8684225263050452,KDM4B
Endo-Mural,15352,0.7189724872860681,SAFB2
Endo-Mural,15353,0.7158179606045906,SAFB
Endo-Mural,15366,0.7003248604757726,RANBP3
Endo-Mural,15369,0.8446449668680589,MLLT1
Endo-Mural,15391,0.8982618300175351,INSR
Endo-Mural,15392,0.7129992628000279,ARHGEF18
Endo-Mural,15413,0.7043183923089461,ELAVL1
Endo-Mural,15418,0.7353089171232218,RPS28
Endo-Mural,15419,0.9360603039251428,KANK3
Endo-Mural,15424,0.8717469843971056,HNRNPM
Endo-Mural,15429,0.8179973592422138,ADAMTS10
Endo-Mural,15436,0.793116318702267,ZNF559
Endo-Mural,15449,0.7929260834677544,COL5A3
Endo-Mural,15462,0.7454245046115723,CDC37
Endo-Mural,15470,0.7533788065303239,SLC44A2
Endo-Mural,15471,0.8136182407341727,ILF3
Endo-Mural,15473,0.8545157675188916,DNM2
Endo-Mural,15478,0.7163059722995717,SMARCA4
Endo-Mural,15479,0.8168064311047736,LDLR
Endo-Mural,15481,0.9044435112098634,KANK2
Endo-Mural,15482,0.927162891559093,DOCK6
Endo-Mural,15491,0.8020307735877719,RGL3
Endo-Mural,15511,0.7869185846535179,ZNF44
Endo-Mural,15515,0.734669319672409,ZNF791
Endo-Mural,15523,0.7259201967109787,JUNB
Endo-Mural,15536,0.7259790220352925,NFIX
Endo-Mural,15541,0.7098341123579432,IER2
Endo-Mural,15563,0.7536631980813567,PKN1
Endo-Mural,15565,0.7266308778200203,GIPC1
Endo-Mural,15566,0.7382233285229678,DNAJB1
Endo-Mural,15581,0.9447498414463409,NOTCH3
Endo-Mural,15584,0.898313313207667,BRD4
Endo-Mural,15586,0.8193387785736082,AKAP8L
Endo-Mural,15598,0.830472008358441,TPM4
Endo-Mural,15604,0.909807396204983,KLF2
Endo-Mural,15605,0.7670079394920992,EPS15L1
Endo-Mural,15607,0.7181652995149521,SMIM7
Endo-Mural,15610,0.8142213979375992,SIN3B
Endo-Mural,15612,0.7084179253430298,CPAMD8
Endo-Mural,15614,0.7721284642492876,MYO9B
Endo-Mural,15626,0.739621551884594,BST2
Endo-Mural,15643,0.7295409092025041,ARRDC2
Endo-Mural,15648,0.7567997823599601,JUND
Endo-Mural,15650,0.7473988722168845,PGPEP1
Endo-Mural,15654,0.8021648143050616,ISYNA1
Endo-Mural,15655,0.7797549896686252,ELL
Endo-Mural,15671,0.7871352410687027,SUGP2
Endo-Mural,15680,0.7310272158105062,MAU2
Endo-Mural,15681,0.8273722010106189,GATAD2A
Endo-Mural,15698,0.7084409999427138,ZNF737
Endo-Mural,15711,0.7147565872292784,ZNF208
Endo-Mural,15722,0.8207172869030084,ZNF91
Endo-Mural,15727,0.7753034846541246,ZNF254
Endo-Mural,15729,0.7978541249944285,LINC00662
Endo-Mural,15740,0.8409381675586868,URI1
Endo-Mural,15743,0.7410887218357951,TSHZ3
Endo-Mural,15749,0.7260147659701491,ANKRD27
Endo-Mural,15754,0.715120384978542,CEP89
Endo-Mural,15766,0.869854951589361,LSM14A
Endo-Mural,15767,0.8364807456905379,KIAA0355
Endo-Mural,15770,0.8016701410964956,UBA2
Endo-Mural,15771,0.7910186714343433,WTIP
Endo-Mural,15773,0.7320227369364241,SCGB2B2
Endo-Mural,15774,0.7011056613008881,ZNF302
Endo-Mural,15788,0.8125993577095123,LSR
Endo-Mural,15789,0.7011708364070786,USF2
Endo-Mural,15855,0.7836027094366489,ZNF420
Endo-Mural,15871,0.8483274856950228,SIPA1L3
Endo-Mural,15888,0.8788044773575063,ACTN4
Endo-Mural,15892,0.7526007335687935,HNRNPL
Endo-Mural,15899,0.7788235091084028,FBXO17
Endo-Mural,15902,0.7140392166309637,PAK4
Endo-Mural,15906,0.7376969131611176,SAMD4B
Endo-Mural,15909,0.741221679585612,ZFP36
Endo-Mural,15910,0.7909978288219474,PLEKHG2
Endo-Mural,15924,0.7734040088142323,ZNF780B
Endo-Mural,15928,0.721531865875907,AKT2
Endo-Mural,15930,0.7043592030127183,PLD3
Endo-Mural,15950,0.79882898763401,AXL
Endo-Mural,15951,0.7607233649959436,HNRNPUL1
Endo-Mural,15958,0.9381403214606451,PCAT19
Endo-Mural,16019,0.7036739053699621,ZNF235
Endo-Mural,16025,0.7269884435357987,PVR
Endo-Mural,16028,0.7593292933409851,BCL3
Endo-Mural,16031,0.8272491171017441,NECTIN2
Endo-Mural,16037,0.7247857563089438,CLASRP
Endo-Mural,16040,0.7637937129241168,MARK4
Endo-Mural,16047,0.7678775275965741,PPP1R13L
Endo-Mural,16053,0.7224109353147855,VASP
Endo-Mural,16054,0.8126700761280986,OPA3
Endo-Mural,16066,0.790952043672077,SYMPK
Endo-Mural,16071,0.7658073697032134,NOVA2
Endo-Mural,16076,0.8490873497158254,HIF3A
Endo-Mural,16084,0.8276639674992889,PRKD2
Endo-Mural,16089,0.7870515959708183,ARHGAP35
Endo-Mural,16106,0.7633248778111812,EHD2
Endo-Mural,16108,0.7146060417354424,CRX
Endo-Mural,16115,0.784965484871608,CARD8
Endo-Mural,16137,0.8512066807222898,RASIP1
Endo-Mural,16153,0.7902939477216615,SNRNP70
Endo-Mural,16159,0.7394755596337885,SLC6A16
Endo-Mural,16161,0.746337256523413,TEAD2
Endo-Mural,16170,0.7226546679954187,RPS11
Endo-Mural,16184,0.7018260367923186,AP2A1
Endo-Mural,16188,0.7508058214294304,PTOV1
Endo-Mural,16240,0.7403581391215717,SPACA6P-AS
Endo-Mural,16241,0.713124776792265,SPACA6
Endo-Mural,16268,0.8973328401424429,ZNF83
Endo-Mural,16269,0.7695072018043863,ZNF611
Endo-Mural,16274,0.8120364211281096,ZNF160
Endo-Mural,16276,0.7378830921704476,ZNF347
Endo-Mural,16282,0.7205858935267319,ZNF765
Endo-Mural,16313,0.7497937243503245,LENG8
Endo-Mural,16328,0.7343748935699309,PPP1R12C
Endo-Mural,16368,0.7318326881586126,ZSCAN5A
Endo-Mural,16384,0.7235195581330583,ZNF264
Endo-Mural,16405,0.7709050980463694,ZNF586
Endo-Mural,16407,0.7228715750094995,ZNF814
Endo-Mural,16446,0.7262699287344423,RBCK1
Endo-Mural,16448,0.747542357674318,CSNK2A1
Endo-Mural,16450,0.8155885759395535,SLC52A3
Endo-Mural,16454,0.8249256928028945,PSMF1
Endo-Mural,16473,0.7346610809528207,EBF4
Endo-Mural,16477,0.8445195646570995,PTPRA
Endo-Mural,16488,0.8208701468979506,C20orf194
Endo-Mural,16489,0.7608084867606206,ATRN
Endo-Mural,16490,0.7555205041386,ADAM33
Endo-Mural,16492,0.7220267791778475,HSPA12B
Endo-Mural,16498,0.7756928796401156,MAVS
Endo-Mural,16499,0.7893593786414146,PANK2
Endo-Mural,16500,0.7796790699524054,RNF24
Endo-Mural,16507,0.7689641537132017,SLC23A2
Endo-Mural,16508,0.777212723552078,TMEM230
Endo-Mural,16510,0.7825439197959677,CDS2
Endo-Mural,16514,0.8390681547807259,GPCPD1
Endo-Mural,16519,0.732646958299994,CRLS1
Endo-Mural,16526,0.8907306092351004,PLCB1
Endo-Mural,16527,0.9510024923275084,PLCB4
Endo-Mural,16536,0.8566891493266386,JAG1
Endo-Mural,16541,0.7803516540364114,ISM1
Endo-Mural,16543,0.8147721401433261,TASP1
Endo-Mural,16547,0.7360411355922848,MACROD2
Endo-Mural,16549,0.8668644957166958,KIF16B
Endo-Mural,16554,0.8309427098607113,DSTN
Endo-Mural,16555,0.8157088288866529,RRBP1
Endo-Mural,16566,0.7250187494347026,DTD1
Endo-Mural,16569,0.8938206382827021,RIN2
Endo-Mural,16574,0.8571288907335554,RALGAPA2
Endo-Mural,16576,0.7652416669017086,KIZ
Endo-Mural,16578,0.8838092549960128,XRN2
Endo-Mural,16612,0.7574232988205479,HM13
Endo-Mural,16614,0.8695582461239469,ID1
Endo-Mural,16616,0.8469069525144326,BCL2L1
Endo-Mural,16625,0.7509006973079717,CCM2L
Endo-Mural,16627,0.7156859638126125,TM9SF4
Endo-Mural,16631,0.8478164422685037,ASXL1
Endo-Mural,16642,0.8591906349000293,CBFA2T2
Endo-Mural,16649,0.7039074375181865,CHMP4B
Endo-Mural,16650,0.8248161516034305,RALY
Endo-Mural,16651,0.7079688812335745,EIF2S2
Endo-Mural,16657,0.739385174362963,NCOA6
Endo-Mural,16660,0.7265678122249137,ACSS2
Endo-Mural,16663,0.768231717049885,TRPC4AP
Endo-Mural,16669,0.8185919508074576,UQCC1
Endo-Mural,16674,0.7739197615593889,CPNE1
Endo-Mural,16677,0.8841517210218133,RBM39
Endo-Mural,16678,0.8188628308198359,PHF20
Endo-Mural,16681,0.7313641691679869,NORAD
Endo-Mural,16684,0.8340974113783453,DLGAP4
Endo-Mural,16691,0.7007277962444706,SOGA1
Endo-Mural,16700,0.8252811270596103,BLCAP
Endo-Mural,16702,0.7960699081750142,CTNNBL1
Endo-Mural,16705,0.7485192997130872,RPRD1B
Endo-Mural,16706,0.9077937487427326,TGM2
Endo-Mural,16712,0.8196720915806164,RALGAPB
Endo-Mural,16716,0.7325469290209066,PPP1R16B
Endo-Mural,16721,0.873739329926216,TOP1
Endo-Mural,16724,0.7963820780409013,ZHX3
Endo-Mural,16727,0.8567373821654563,CHD6
Endo-Mural,16729,0.7645037607226101,SRSF6
Endo-Mural,16745,0.8044370805764054,PKIG
Endo-Mural,16751,0.7534111610110893,YWHAB
Endo-Mural,16754,0.7756643371331676,STK4
Endo-Mural,16785,0.7664882858737252,NCOA5
Endo-Mural,16796,0.8336288792717388,ZMYND8
Endo-Mural,16797,0.8582181808752594,NCOA3
Endo-Mural,16798,0.7841945690976215,SULF2
Endo-Mural,16800,0.8321777658025649,PREX1
Endo-Mural,16801,0.8738340387953192,ARFGEF2
Endo-Mural,16804,0.8361725924603082,STAU1
Endo-Mural,16810,0.8144270549092811,B4GALT5
Endo-Mural,16811,0.7278674310439677,SLC9A8
Endo-Mural,16813,0.7025380531986303,RNF114
Endo-Mural,16820,0.8011199370613428,PTPN1
Endo-Mural,16823,0.854826635714069,ADNP
Endo-Mural,16825,0.7295419028132185,DPM1
Endo-Mural,16829,0.8158646228405301,ATP9A
Endo-Mural,16834,0.8202703059280896,TSHZ2
Endo-Mural,16857,0.776993237422945,PMEPA1
Endo-Mural,16860,0.8102596687530047,VAPB
Endo-Mural,16862,0.7718123919680857,STX16
Endo-Mural,16865,0.8514468030066127,GNAS
Endo-Mural,16880,0.7165969694406137,TAF4
Endo-Mural,16884,0.7650428767578074,MTG2
Endo-Mural,16886,0.737903307379154,OSBPL2
Endo-Mural,16888,0.8976186722927135,LAMA5
Endo-Mural,16894,0.9387701956750911,SLCO4A1
Endo-Mural,16902,0.8067085945780497,DIDO1
Endo-Mural,16923,0.7546997439872548,ZGPAT
Endo-Mural,16925,0.9361542776173662,ZBTB46
Endo-Mural,16927,0.8551671188040819,DNAJC5
Endo-Mural,16932,0.7219133267996403,PRPF6
Endo-Mural,16933,0.7460776437136121,SOX18
Endo-Mural,16950,0.8924101104091683,NRIP1
Endo-Mural,16951,0.8546894727684633,USP25
Endo-Mural,16952,0.8723225435994,MIR99AHG
Endo-Mural,16965,0.7095706338712034,NCAM2
Endo-Mural,16972,0.7909695672334074,JAM2
Endo-Mural,16974,0.9047072553747615,APP
Endo-Mural,16976,0.8827655323437625,CYYR1
Endo-Mural,16977,0.8796347401417874,ADAMTS1
Endo-Mural,16982,0.8211655031729975,LTN1
Endo-Mural,16987,0.8935788292367249,BACH1
Endo-Mural,16993,0.8216196695884859,SCAF4
Endo-Mural,17000,0.7352771870992874,URB1
Endo-Mural,17002,0.902941634649715,EVA1C
Endo-Mural,17003,0.753817990893866,SYNJ1
Endo-Mural,17005,0.8113310211438758,PAXBP1
Endo-Mural,17013,0.7564959551040032,IFNAR1
Endo-Mural,17014,0.7617742598171322,IFNGR2
Endo-Mural,17015,0.8114917725767663,TMEM50B
Endo-Mural,17018,0.9257549308317883,SON
Endo-Mural,17020,0.8479900233535126,ITSN1
Endo-Mural,17022,0.710364299927513,MRPS6
Endo-Mural,17035,0.8274392909255435,MORC3
Endo-Mural,17039,0.8313908868154802,HLCS
Endo-Mural,17042,0.8416084291888728,TTC3
Endo-Mural,17046,0.8920710260697652,DYRK1A
Endo-Mural,17050,0.9616326435472908,ERG
Endo-Mural,17052,0.8474742633739097,ETS2
Endo-Mural,17055,0.9054944566691724,BRWD1
Endo-Mural,17064,0.7349655865855634,DSCAM
Endo-Mural,17066,0.8825454936020986,BACE2
Endo-Mural,17069,0.7330582878976067,MX1
Endo-Mural,17072,0.8750502938782189,C2CD2
Endo-Mural,17077,0.7330957906807951,ABCG1
Endo-Mural,17081,0.764817396827997,SLC37A1
Endo-Mural,17083,0.7618615517591781,PDE9A
Endo-Mural,17088,0.7912602038285182,PKNOX1
Endo-Mural,17094,0.733617975361941,RRP1B
Endo-Mural,17095,0.8409106944318202,PDXK
Endo-Mural,17099,0.8419643404345131,AGPAT3
Endo-Mural,17100,0.78445659100144,TRAPPC10
Endo-Mural,17106,0.7544352971018695,PFKL
Endo-Mural,17113,0.8334652718307376,UBE2G2
Endo-Mural,17116,0.8253762909377313,PTTG1IP
Endo-Mural,17122,0.8838834176047353,ADARB1
Endo-Mural,17127,0.9356674969687753,COL18A1
Endo-Mural,17130,0.9471653465066906,SLC19A1
Endo-Mural,17131,0.9035947433664056,PCBP3
Endo-Mural,17134,0.7945080906216205,COL6A1
Endo-Mural,17135,0.9123091696714033,COL6A2
Endo-Mural,17139,0.797595877815589,LSS
Endo-Mural,17141,0.7672640664980278,MCM3AP
Endo-Mural,17144,0.7051363143868402,PCNT
Endo-Mural,17145,0.7927188964489866,DIP2A
Endo-Mural,17147,0.7919491196033412,PRMT2
Endo-Mural,17152,0.7652619739873409,IL17RA
Endo-Mural,17154,0.768324232301268,CECR2
Endo-Mural,17157,0.7577278811013448,BCL2L13
Endo-Mural,17160,0.8055367806800648,MICAL3
Endo-Mural,17177,0.9507633947458463,CLDN5
Endo-Mural,17182,0.7103124905066205,COMT
Endo-Mural,17196,0.7717205151803517,KLHL22
Endo-Mural,17197,0.8261151256554475,MED15
Endo-Mural,17198,0.858598167480492,PI4KA
Endo-Mural,17218,0.8297869628798601,MAPK1
Endo-Mural,17219,0.7330493799247397,PPM1F
Endo-Mural,17228,0.8701949326853429,BCR
Endo-Mural,17246,0.8203798880030359,CABIN1
Endo-Mural,17248,0.9258753591063968,GGT5
Endo-Mural,17250,0.7155451425758007,UPB1
Endo-Mural,17257,0.7801880448864728,KIAA1671
Endo-Mural,17268,0.8606240039738058,TPST2
Endo-Mural,17272,0.7409030713243635,MIATNB
Endo-Mural,17275,0.8661944947251093,PITPNB
Endo-Mural,17276,0.7460654414385605,TTC28-AS1
Endo-Mural,17277,0.9487976445481264,TTC28
Endo-Mural,17282,0.8049521554141077,ZNRF3
Endo-Mural,17285,0.7343328180850375,KREMEN1
Endo-Mural,17288,0.7828021436912539,EWSR1
Endo-Mural,17302,0.8274051109269106,MTMR3
Endo-Mural,17310,0.7082383002729562,RNF215
Endo-Mural,17316,0.7254630813949898,PES1
Endo-Mural,17317,0.7279654661465129,TCN2
Endo-Mural,17319,0.7063663052640633,DUSP18
Endo-Mural,17323,0.7852688904163496,TUG1
Endo-Mural,17324,0.7623136287435159,SMTN
Endo-Mural,17327,0.7684253525623987,RNF185
Endo-Mural,17328,0.7996808472547818,LIMK2
Endo-Mural,17335,0.7623016447635981,SFI1
Endo-Mural,17337,0.8192185675030176,PRR14L
Endo-Mural,17338,0.7172262439902208,DEPDC5
Endo-Mural,17350,0.8834364854461301,TIMP3
Endo-Mural,17351,0.8593028446599987,LARGE1
Endo-Mural,17361,0.9240500198877148,RBFOX2
Endo-Mural,17362,0.746100732170806,APOL3
Endo-Mural,17364,0.7037199150790778,APOL2
Endo-Mural,17366,0.9086288105273772,MYH9
Endo-Mural,17394,0.8001147995203388,TRIOBP
Endo-Mural,17409,0.8082180029305233,TMEM184B
Endo-Mural,17410,0.8329301373563647,CSNK1E
Endo-Mural,17413,0.9252175181633758,DDX17
Endo-Mural,17428,0.7405182460017522,PDGFB
Endo-Mural,17429,0.7179964837508936,RPL3
Endo-Mural,17440,0.9170671384126047,TNRC6B
Endo-Mural,17444,0.7404186298784878,ST13
Endo-Mural,17445,0.7627403346495019,XPNPEP3
Endo-Mural,17446,0.7688001005073033,RBX1
Endo-Mural,17447,0.8722453606333822,EP300
Endo-Mural,17452,0.7215113265938011,ZC3H7B
Endo-Mural,17461,0.7578616521098183,XRCC6
Endo-Mural,17465,0.7691771988287217,SREBF2
Endo-Mural,17475,0.7985449079611859,TCF20
Endo-Mural,17482,0.7020102289077075,CYB5R3
Endo-Mural,17483,0.8334908367120726,ARFGAP3
Endo-Mural,17484,0.8736441306152706,PACSIN2
Endo-Mural,17498,0.9035442951269651,PARVB
Endo-Mural,17507,0.7623027284580749,FAM118A
Endo-Mural,17510,0.9026586496709843,FBLN1
Endo-Mural,17511,0.8992621828786664,ATXN10
Endo-Mural,17516,0.8897460419964844,MIRLET7BHG
Endo-Mural,17517,0.7459419546207927,PPARA
Endo-Mural,17525,0.7587045536914758,CERK
Endo-Mural,17526,0.9406345097677296,TBC1D22A
Endo-Mural,17529,0.8328466475093956,C22orf34
Endo-Mural,17530,0.8118324634141164,BRD1
Endo-Mural,17531,0.730000902146255,ZBED4
Endo-Mural,17547,0.8632517924786732,PPP6R2
Endo-Mural,17559,0.9020126259892832,SHANK3
Endo-Mural,17569,0.7458171629749131,IL3RA
Endo-Mural,17577,0.8808986343219377,DHRSX
Endo-Mural,17578,0.7705133524259283,CD99
Endo-Mural,17588,0.7608638742206348,PRKX
Endo-Mural,17598,0.8127979596939394,TBL1X
Endo-Mural,17600,0.8423563547464561,SHROOM2
Endo-Mural,17602,0.7452060363663779,WWC3
Endo-Mural,17607,0.8724909472193427,ARHGAP6
Endo-Mural,17614,0.7665091129466797,TMSB4X
Endo-Mural,17621,0.7539144197769543,OFD1
Endo-Mural,17634,0.7616619295282521,CA5B
Endo-Mural,17640,0.7638874400675221,CTPS2
Endo-Mural,17645,0.8457912932619254,NHS
Endo-Mural,17647,0.779432322831001,RAI2
Endo-Mural,17651,0.7428432276867291,CDKL5
Endo-Mural,17660,0.7726010878396523,SH3KBP1
Endo-Mural,17662,0.7007196728931289,EIF1AX
Endo-Mural,17663,0.8286928302061206,RPS6KA3
Endo-Mural,17675,0.7731598360602993,ACOT9
Endo-Mural,17676,0.8704183271486473,SAT1
Endo-Mural,17680,0.7615863916460791,EIF2S3
Endo-Mural,17682,0.8421503924387963,ZFX
Endo-Mural,17685,0.8123467744890128,POLA1
Endo-Mural,17688,0.7656794754815869,IL1RAPL1
Endo-Mural,17694,0.8542123202195192,DMD
Endo-Mural,17699,0.8808039394449263,RPGR
Endo-Mural,17708,0.7720816707285956,MED14
Endo-Mural,17710,0.8326079944947186,USP9X
Endo-Mural,17711,0.8542876084801033,DDX3X
Endo-Mural,17713,0.8218986415051068,CASK
Endo-Mural,17717,0.8639803159633365,MAOA
Endo-Mural,17723,0.8977077839662527,KDM6A
Endo-Mural,17725,0.7239994975514842,MIR222HG
Endo-Mural,17727,0.7184891327726488,KRBOX4
Endo-Mural,17734,0.7379553693073031,JADE3
Endo-Mural,17751,0.736214975543723,ZNF81
Endo-Mural,17756,0.7967142490419888,SLC38A5
Endo-Mural,17796,0.8027268493737164,SHROOM4
Endo-Mural,17809,0.7413247434934229,KANTR
Endo-Mural,17812,0.7556170973784483,SMC1A
Endo-Mural,17815,0.8279592834726373,HUWE1
Endo-Mural,17816,0.7555972719741703,PHF8
Endo-Mural,17831,0.7151726758537001,RRAGB
Endo-Mural,17841,0.8368406512892443,LINC01278
Endo-Mural,17843,0.7235287934668241,ARHGEF9
Endo-Mural,17847,0.7687177925553484,ZC4H2
Endo-Mural,17850,0.878631059885762,MSN
Endo-Mural,17855,0.8251249566229802,OPHN1
Endo-Mural,17857,0.8865941300856317,STARD8
Endo-Mural,17864,0.7494005851657877,IGBP1
Endo-Mural,17881,0.7463415994827309,NONO
Endo-Mural,17883,0.8165936544986223,TAF1
Endo-Mural,17884,0.8693681019187964,OGT
Endo-Mural,17886,0.8372949245711068,NHSL2
Endo-Mural,17890,0.8596160400735705,HDAC8
Endo-Mural,17898,0.7814073579257983,CHIC1
Endo-Mural,17900,0.8788652877849701,XIST
Endo-Mural,17901,0.9414801290069429,FTX
Endo-Mural,17902,0.8896785779426108,JPX
Endo-Mural,17903,0.7426324526219755,SLC16A2
Endo-Mural,17904,0.7123432014309763,RLIM
Endo-Mural,17912,0.9225591497076078,ATRX
Endo-Mural,17915,0.80757796302213,PGK1
Endo-Mural,17922,0.7731819151047606,BRWD3
Endo-Mural,17924,0.8166322574591925,SH3BGRL
Endo-Mural,17927,0.7394470240072436,HDX
Endo-Mural,17928,0.70920194630277,APOOL
Endo-Mural,17932,0.8005373321866461,CHM
Endo-Mural,17937,0.7086132711971421,PCDH11X
Endo-Mural,17940,0.8616062981283571,DIAPH2
Endo-Mural,17945,0.8683776112627332,SRPX2
Endo-Mural,17946,0.7275877139536104,SYTL4
Endo-Mural,17960,0.8054123718270795,ARMCX4
Endo-Mural,17966,0.8212862835709933,ZMAT1
Endo-Mural,17971,0.7552157474468726,ARMCX5-GPRASP2
Endo-Mural,17992,0.7411872810279752,PLP1
Endo-Mural,18004,0.7166805352923408,RBM41
Endo-Mural,18010,0.8483591102886396,TSC22D3
Endo-Mural,18022,0.780497046438464,ACSL4
Endo-Mural,18023,0.7160694394914657,TMEM164
Endo-Mural,18029,0.8465577489850045,ALG13
Endo-Mural,18037,0.7829153366360586,LRCH2
Endo-Mural,18039,0.7899746530078126,PLS3
Endo-Mural,18040,0.788557989888719,DANT2
Endo-Mural,18043,0.7541235428624283,WDR44
Endo-Mural,18045,0.7100374911424321,IL13RA1
Endo-Mural,18051,0.7365233122164148,SLC25A43
Endo-Mural,18075,0.8651907742893389,THOC2
Endo-Mural,18076,0.798568122579321,XIAP
Endo-Mural,18077,0.8515338104199117,STAG2
Endo-Mural,18095,0.7311013420276146,ENOX2
Endo-Mural,18107,0.7269193809082515,GPC4
Endo-Mural,18108,0.7120551990023324,GPC3
Endo-Mural,18110,0.7007962185878152,PHF6
Endo-Mural,18116,0.700599609394505,FAM122C
Endo-Mural,18121,0.7635978480797421,ZNF75D
Endo-Mural,18134,0.7137636360811328,ARHGEF6
Endo-Mural,18135,0.7576201499919917,RBMX
Endo-Mural,18141,0.7852814029360877,ATP11C
Endo-Mural,18143,0.7943251417093197,LINC00632
Endo-Mural,18160,0.7922378974071325,LINC00894
Endo-Mural,18170,0.8516470294578513,GABRE
Endo-Mural,18184,0.8656038546636158,BGN
Endo-Mural,18204,0.7977445427435298,MECP2
Endo-Mural,18206,0.729763801636977,FLNA
Endo-Mural,18240,0.8506611613133153,RPS4Y1
Endo-Mural,18241,0.7005224306023451,ZFY
Endo-Mural,18243,0.8379013067131612,LINC00278
Endo-Mural,18244,0.7963398171913578,PCDH11Y
Endo-Mural,18248,0.7948379962422061,PRKY
Endo-Mural,18251,0.8170538709192305,USP9Y
Endo-Mural,18252,0.8714372069651685,DDX3Y
